"","Var.1","Var.2","Var.3","Var.4","Var.5","Var.6","Var.7","Var.8","Var.9","Var.10","Var.11","Var.12","Var.13","Var.14","Var.15","Var.16","Var.17","Var.18","Offense.Four.Factors","Offense.Four.Factors.1","Offense.Four.Factors.2","Offense.Four.Factors.3","Var.23","Defense.Four.Factors","Defense.Four.Factors.1","Defense.Four.Factors.2","Defense.Four.Factors.3","Var.28","Var.29","Var.30","Var.31"
"22","21","Los Angeles Clippers","27.6","40","40","38","42","-0.84","0.27","-0.57","109.6","110.5","-0.9","98.0",".226",".390",".562",NA,".529","12.5","20.5",".179",NA,".516","12.1","74.2",".169",NA,"Crypto.com Arena","658,227","16,878"
"23","22","Los Angeles Lakers","30.3","32","49","33","48","-3.15","-0.04","-3.19","110.0","113.1","-3.1","100.1",".256",".387",".566",NA,".536","12.8","21.0",".186",NA,".539","12.3","75.8",".191",NA,"Crypto.com Arena","764,631","18,650"
"24","23","Indiana Pacers","26.1","25","55","32","48","-3.30","0.17","-3.13","112.4","115.7","-3.3","97.9",".237",".395",".563",NA,".530","12.8","25.6",".183",NA,".549","11.8","76.4",".203",NA,"Gainbridge Fieldhouse","588,743","14,360"
"25","24","Washington Wizards","26.0","35","46","32","49","-3.22","0.13","-3.09","111.1","114.4","-3.3","97.0",".252",".358",".569",NA,".533","12.1","20.8",".198",NA,".528","10.6","77.0",".204",NA,"Capital One Arena","641,499","15,646"
"26","25","Sacramento Kings","25.8","29","51","27","53","-5.45","0.14","-5.31","109.9","115.4","-5.5","99.8",".263",".378",".561",NA,".524","12.5","21.6",".202",NA,".551","11.9","76.1",".177",NA,"Golden 1 Center","577,583","14,087"
"27","26","Oklahoma City Thunder","22.4","24","57","22","59","-7.58","0.21","-7.37","104.8","112.4","-7.6","98.6",".225",".420",".531",NA,".498","12.5","21.8",".170",NA,".532","11.8","76.2",".170",NA,"Paycom Center","595,112","14,515"
"28","27","Detroit Pistons","23.6","23","58","22","59","-7.67","0.33","-7.34","106.0","113.7","-7.7","98.4",".247",".390",".533",NA,".494","12.5","23.3",".194",NA,".541","13.1","75.6",".226",NA,"Little Caesars Arena","663,556","16,184"
"29","28","Houston Rockets","24.1","20","61","21","60","-8.38","0.22","-8.16","108.3","116.5","-8.2","100.9",".285",".447",".564",NA,".534","14.6","21.8",".203",NA,".553","12.3","74.5",".206",NA,"Toyota Center","620,922","15,523"
"30","29","Orlando Magic","23.3","21","60","21","60","-8.27","0.29","-7.99","104.2","112.5","-8.3","99.2",".224",".415",".536",NA,".501","13.0","19.9",".176",NA,".533","11.8","77.2",".197",NA,"Amway Center","603,628","15,091"
"31","30","Portland Trail Blazers","25.7","27","54","20","61","-8.60","0.27","-8.34","108.2","116.9","-8.7","98.3",".249",".422",".551",NA,".516","13.0","23.1",".189",NA,".560","12.6","77.0",".221",NA,"Moda Center","687,485","17,187"
"32","","League Average","26.3","","","41","40","0.00","0.00","0.00","111.9","111.9","","98.2",".248",".399",".566",NA,".531","12.3","23.2",".192",NA,".531","12.3","76.8",".192",NA,"","681,923","16,893"
