"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"11",11,"Los Angeles Clippers",65,240.8,40.4,90.8,0.445,11.6,34.4,0.338,28.8,56.3,0.511,14.9,19.1,0.781,12,35.2,47.2,23.9,7.9,4.2,13.9,18.6,107.4
"12",12,"Denver Nuggets",62,240.8,40.3,86.7,0.465,11.5,34.2,0.337,28.7,52.4,0.548,15.7,20.9,0.753,9.6,33.2,42.7,24.4,8,4.9,13.1,19.4,107.8
"13",13,"Oklahoma City Thunder",62,241.6,40.6,90.2,0.45,13,38.1,0.34,27.6,52.1,0.531,14.6,19.4,0.755,11.1,37.8,48.9,25.4,8.2,6.3,13.6,17.7,108.7
"14",14,"New Orleans Pelicans",62,240.8,39.8,85.8,0.463,12.7,35.4,0.358,27.1,50.4,0.537,16.7,21.4,0.783,9.3,32.8,42.1,23.7,7.6,5,13.5,20.3,109
"15",15,"Memphis Grizzlies",64,241.2,40,88.5,0.452,12.4,35,0.354,27.6,53.4,0.517,16.8,21.5,0.779,10.2,32.7,42.9,25.2,7.2,6.3,15,19.5,109.2
"16",16,"Milwaukee Bucks",63,240.8,40.5,90.4,0.448,14.2,40.9,0.347,26.3,49.5,0.531,15.1,20.3,0.741,10.4,34.5,44.9,25.2,7.3,4.4,13.3,19.6,110.2
"17",17,"Washington Wizards",61,242.5,40.8,89,0.458,10.8,30.7,0.35,30,58.3,0.515,18.1,22.7,0.798,10.8,34.1,44.9,23.3,7.4,4.2,12,20,110.4
"18",18,"Chicago Bulls",63,240.4,41.1,88.1,0.467,11.7,32.1,0.364,29.4,56,0.525,16.9,21.2,0.795,9.5,33.7,43.3,25,7.3,5.1,13.1,17.7,110.8
"19",19,"Brooklyn Nets",64,240.8,40.9,90.2,0.454,12.2,36,0.338,28.8,54.2,0.531,17.6,22.1,0.796,11,33.7,44.7,24,7.8,5,13.2,19.4,111.6
"20",20,"Atlanta Hawks",62,240,41.6,89,0.467,13,35.9,0.362,28.6,53.1,0.539,15.5,19.3,0.802,9.9,33.6,43.5,25.7,7.2,4.5,12.4,20.1,111.7
"21",21,"Orlando Magic",63,240.8,40.8,88.7,0.46,13,35.7,0.364,27.8,53,0.525,17.3,22.4,0.772,10.6,36.3,46.9,24.7,8,5.3,13.6,18.4,112
"22",22,"Minnesota Timberwolves",63,241.6,39.7,86.9,0.456,13,37.3,0.349,26.7,49.6,0.537,19.9,25.5,0.781,11.2,35.1,46.3,26,7.4,5.1,16.5,20.7,112.3
"23",23,"Indiana Pacers",64,243.1,41.5,87.8,0.472,11.4,31.6,0.359,30.1,56.2,0.536,18,22.6,0.794,10,33.3,43.3,23.6,8,4.9,13.1,19.6,112.3
"24",24,"Detroit Pistons",63,241.2,40.8,85.8,0.475,12.3,32.7,0.375,28.5,53.1,0.537,18.8,24.3,0.771,10.2,36.1,46.4,25.4,7.5,5.2,15,20.1,112.6
"25",25,"Los Angeles Lakers",62,243.6,41.5,90.3,0.46,12.6,36.1,0.348,28.9,54.1,0.534,17.1,23,0.743,11.1,36,47.1,25.8,8.5,4.1,14.5,20.1,112.7
"26",26,"Portland Trail Blazers",62,240.4,40.8,86.1,0.474,13.7,36.9,0.371,27.1,49.3,0.551,17.4,22.8,0.763,9.1,34.9,44,26.1,7.7,4.7,13.6,19.8,112.7
"27",27,"San Antonio Spurs",63,242,42.8,91.5,0.468,11.7,32.8,0.356,31.1,58.7,0.531,15.5,20.4,0.761,11.3,35.5,46.8,24.1,7.3,5.1,14,18.3,112.8
"28",28,"Charlotte Hornets",64,243.1,41.8,90.5,0.462,13.9,39,0.356,27.9,51.5,0.542,17.1,22.5,0.76,11.3,36.6,47.9,26,7.5,4.8,15.3,19.8,114.5
"29",29,"Sacramento Kings",65,241.2,43.4,90.8,0.478,12.4,34.2,0.363,31,56.5,0.548,15.9,20.6,0.772,10.5,35.1,45.6,25.2,8,5,13.3,19.5,115.1
"30",30,"Houston Rockets",62,240.8,43.2,89.5,0.483,13.2,37.1,0.356,30,52.3,0.573,18.3,23.4,0.783,10.8,34.8,45.6,25.5,9.6,5.9,14.2,22.4,118
"31",NA,"League Average",63,241.4,40.3,88.1,0.457,12.3,35.2,0.35,28,52.9,0.529,16.6,21.5,0.772,10.4,34.3,44.7,24.3,7.7,4.8,13.9,19.5,109.5
