"","Var.1","Var.2","Var.3","Var.4","Var.5","Var.6","Var.7","Var.8","Var.9","Var.10","Var.11","Var.12","Var.13","Var.14","Var.15","Var.16","Var.17","Var.18","Offense.Four.Factors","Offense.Four.Factors.1","Offense.Four.Factors.2","Offense.Four.Factors.3","Var.23","Defense.Four.Factors","Defense.Four.Factors.1","Defense.Four.Factors.2","Defense.Four.Factors.3","Var.28","Var.29","Var.30","Var.31"
"17","16","Brooklyn Nets","29.2","40","38","40","38","0.26","0.16","0.42","113.2","112.9","+0.3","99.1",".245",".358",".574",NA,".538","12.5","23.6",".196",NA,".522","11.8","75.1",".202",NA,"Barclays Center","657,635","17,306"
"18","17","San Antonio Spurs","24.6","33","45","39","39","0.17","-0.23","-0.06","112.4","112.2","+0.2","100.0",".216",".346",".556",NA,".527","11.2","24.1",".162",NA,".533","12.1","75.1",".174",NA,"AT&T Center","596,961","14,924"
"19","18","Charlotte Hornets","25.5","40","38","39","39","0.08","0.17","0.25","113.6","113.5","+0.1","100.0",".236",".418",".568",NA,".540","11.5","23.3",".174",NA,".543","13.1","74.7",".187",NA,"Spectrum Center","665,863","17,073"
"20","19","New York Knicks","26.1","35","44","38","41","-0.39","0.11","-0.29","110.5","110.9","-0.4","95.9",".281",".427",".550",NA,".513","12.1","25.2",".209",NA,".521","11.5","78.7",".200",NA,"Madison Square Garden (IV)","723,860","18,561"
"21","20","Los Angeles Clippers","27.5","39","40","37","42","-0.90","0.19","-0.71","109.6","110.5","-0.9","97.9",".222",".389",".562",NA,".529","12.5","20.5",".176",NA,".517","12.1","74.3",".170",NA,"Crypto.com Arena","639,159","16,820"
"22","21","New Orleans Pelicans","25.6","34","44","36","42","-1.03","0.19","-0.84","111.5","112.6","-1.1","97.2",".263",".365",".556",NA,".517","12.6","26.5",".207",NA,".542","12.8","78.2",".197",NA,"Smoothie King Center","606,914","15,562"
"23","22","Los Angeles Lakers","30.4","31","47","31","47","-3.17","-0.09","-3.26","110.1","113.2","-3.1","99.9",".249",".388",".566",NA,".537","12.8","21.2",".181",NA,".539","12.2","75.6",".194",NA,"Crypto.com Arena","745,634","18,641"
"24","23","Washington Wizards","26.0","34","44","31","47","-3.10","0.08","-3.02","111.2","114.4","-3.2","96.9",".255",".357",".568",NA,".531","12.0","20.9",".201",NA,".527","10.7","76.7",".204",NA,"Capital One Arena","622,027","15,551"
"25","24","Indiana Pacers","26.1","25","54","32","47","-3.23","0.14","-3.09","112.3","115.6","-3.3","97.8",".238",".395",".562",NA,".530","12.8","25.5",".182",NA,".547","11.8","76.3",".203",NA,"Gainbridge Fieldhouse","573,160","14,329"
"26","25","Sacramento Kings","25.8","29","50","27","52","-5.34","0.14","-5.20","109.9","115.2","-5.3","99.8",".262",".378",".560",NA,".523","12.5","21.7",".202",NA,".551","11.9","76.2",".176",NA,"Golden 1 Center","561,536","14,038"
"27","26","Oklahoma City Thunder","22.4","23","55","22","56","-7.22","0.28","-6.94","104.8","112.1","-7.3","98.7",".225",".422",".531",NA,".498","12.5","21.8",".171",NA,".530","11.8","76.3",".167",NA,"Paycom Center","580,438","14,511"
"28","27","Detroit Pistons","23.6","23","56","22","57","-7.25","0.25","-7.00","106.0","113.3","-7.3","98.4",".245",".389",".533",NA,".495","12.6","23.3",".191",NA,".540","13.2","75.6",".226",NA,"Little Caesars Arena","623,046","15,976"
"29","28","Portland Trail Blazers","25.8","27","51","21","57","-7.82","0.33","-7.49","108.7","116.6","-7.9","98.4",".252",".423",".552",NA,".517","12.8","23.4",".191",NA,".559","12.6","77.5",".220",NA,"Moda Center","687,485","17,187"
"30","29","Orlando Magic","23.3","20","59","20","59","-8.20","0.26","-7.94","104.1","112.4","-8.3","99.2",".226",".414",".536",NA,".500","13.1","20.0",".178",NA,".531","11.8","77.1",".197",NA,"Amway Center","586,731","15,044"
"31","30","Houston Rockets","24.2","20","59","21","58","-8.41","0.20","-8.21","108.2","116.5","-8.3","100.9",".285",".448",".565",NA,".534","14.6","21.7",".203",NA,".554","12.3","74.5",".205",NA,"Toyota Center","620,922","15,523"
"32","","League Average","26.3","","","39","39","0.00","0.00","0.00","111.8","111.8","","98.2",".248",".399",".565",NA,".531","12.4","23.2",".192",NA,".531","12.4","76.8",".192",NA,"","661,100","16,850"
