"","Var.1","Var.2","Var.3","Var.4","Var.5","Var.6","Var.7","Var.8","Var.9","Var.10","Var.11","Var.12","Var.13","Var.14","Var.15","Var.16","Var.17","Var.18","Offense.Four.Factors","Offense.Four.Factors.1","Offense.Four.Factors.2","Offense.Four.Factors.3","Var.23","Defense.Four.Factors","Defense.Four.Factors.1","Defense.Four.Factors.2","Defense.Four.Factors.3","Var.28","Var.29","Var.30","Var.31"
"11","10","Minnesota Timberwolves","24.1","40","30","42","28","3.07","-0.24","2.83","113.5","110.5","+3.0","100.8",".249",".456",".569",NA,".535","12.6","24.5",".192",NA,".529","14.4","75.0",".231",NA,"Target Center","537,196","15,800"
"12","11","Denver Nuggets","27.7","41","28","40","29","2.62","-0.17","2.45","113.3","110.6","+2.7","97.7",".238",".421",".584",NA,".551","13.2","21.4",".187",NA,".532","12.0","78.2",".183",NA,"Ball Arena","544,842","16,510"
"13","12","Philadelphia 76ers","26.6","41","26","38","29","1.87","-0.16","1.71","112.1","110.2","+1.9","96.1",".278",".370",".570",NA,".526","11.6","19.9",".228",NA,".520","12.1","76.6",".188",NA,"Wells Fargo Center","697,267","20,508"
"14","13","Toronto Raptors","24.7","38","30","37","31","1.56","0.09","1.65","112.1","110.5","+1.6","96.4",".236",".374",".541",NA,".508","11.2","28.2",".178",NA,".535","14.6","75.5",".202",NA,"Scotiabank Arena","369,143","11,536"
"15","14","Chicago Bulls","26.3","41","27","37","31","1.44","-0.55","0.89","113.5","112.1","+1.4","98.6",".243",".335",".582",NA,".545","11.9","20.4",".198",NA,".533","11.9","78.5",".195",NA,"United Center","727,799","20,794"
"16","15","Atlanta Hawks","26.2","34","34","36","32","0.84","0.16","1.00","115.7","114.9","+0.8","97.4",".252",".385",".577",NA,".539","10.8","22.9",".204",NA,".543","11.4","77.3",".174",NA,"State Farm Arena","566,835","16,195"
"17","16","Charlotte Hornets","25.6","34","35","34","35","-0.07","-0.01","-0.08","113.0","113.1","-0.1","100.5",".238",".418",".565",NA,".537","11.6","23.2",".175",NA,".541","13.2","74.9",".189",NA,"Spectrum Center","563,519","17,076"
"18","17","Brooklyn Nets","29.2","35","33","33","35","-0.38","0.12","-0.27","112.2","112.6","-0.4","98.9",".240",".360",".569",NA,".533","12.4","23.4",".191",NA,".521","11.8","75.4",".199",NA,"Barclays Center","550,393","17,200"
"19","18","San Antonio Spurs","24.7","26","43","33","36","-0.59","0.12","-0.47","111.8","112.4","-0.6","100.2",".210",".338",".554",NA,".527","11.1","23.8",".156",NA,".534","12.1","75.2",".174",NA,"AT&T Center","514,464","14,699"
"20","19","Los Angeles Clippers","27.5","36","35","34","37","-0.79","-0.02","-0.81","108.6","109.4","-0.8","98.1",".218",".387",".557",NA,".525","12.7","20.6",".171",NA,".512","12.2","74.6",".167",NA,"Crypto.com Arena","565,115","16,621"
"21","20","New York Knicks","26.2","28","40","32","36","-1.09","0.24","-0.85","109.5","110.6","-1.1","96.2",".273",".421",".547",NA,".511","12.3","25.0",".204",NA,".519","11.5","78.5",".198",NA,"Madison Square Garden (IV)","586,775","18,337"
"22","21","New Orleans Pelicans","25.7","28","40","30","38","-1.68","0.26","-1.42","110.7","112.5","-1.8","97.2",".259",".373",".554",NA,".515","12.8","26.1",".203",NA,".540","12.7","78.0",".199",NA,"Smoothie King Center","544,539","15,558"
"23","22","Indiana Pacers","26.3","23","46","30","39","-2.32","0.20","-2.12","111.9","114.2","-2.3","97.8",".241",".394",".561",NA,".528","12.8","25.2",".183",NA,".538","11.6","76.8",".205",NA,"Gainbridge Fieldhouse","481,184","14,152"
"24","23","Los Angeles Lakers","30.5","29","39","29","39","-2.60","-0.33","-2.93","109.0","111.6","-2.6","100.2",".253",".390",".562",NA,".533","13.0","20.9",".184",NA,".532","12.6","75.5",".189",NA,"Crypto.com Arena","688,643","18,612"
"25","24","Washington Wizards","26.0","29","38","27","40","-3.04","0.14","-2.91","110.9","114.0","-3.1","96.8",".254",".358",".566",NA,".530","12.2","21.2",".199",NA,".524","10.7","76.3",".205",NA,"Capital One Arena","511,343","15,040"
"26","25","Sacramento Kings","25.7","25","45","24","46","-5.03","0.18","-4.85","109.9","114.9","-5.0","99.9",".258",".376",".559",NA,".523","12.5","22.0",".197",NA,".548","11.8","76.2",".179",NA,"Golden 1 Center","495,193","13,755"
"27","26","Portland Trail Blazers","26.2","26","41","21","46","-6.30","0.86","-5.44","108.9","115.2","-6.3","98.4",".256",".429",".554",NA,".519","12.7","22.5",".196",NA,".552","12.3","78.3",".210",NA,"Moda Center","599,368","17,125"
"28","27","Orlando Magic","23.4","18","51","19","50","-7.46","0.48","-6.98","104.5","112.0","-7.5","99.2",".228",".413",".539",NA,".503","13.1","19.8",".181",NA,".530","11.8","77.2",".195",NA,"Amway Center","475,225","14,851"
"29","28","Oklahoma City Thunder","22.5","20","48","18","50","-7.97","0.47","-7.50","103.6","111.7","-8.1","98.6",".219",".418",".523",NA,".490","12.3","21.7",".168",NA,".530","12.0","76.1",".164",NA,"Paycom Center","501,066","14,316"
"30","29","Detroit Pistons","23.7","18","50","16","52","-8.85","0.56","-8.29","104.9","113.8","-8.9","98.2",".246",".386",".527",NA,".488","12.7","23.7",".192",NA,".543","13.2","75.5",".220",NA,"Little Caesars Arena","533,641","15,695"
"31","30","Houston Rockets","24.5","17","51","16","52","-9.37","0.44","-8.92","107.4","116.7","-9.3","100.9",".286",".449",".561",NA,".530","14.7","21.7",".202",NA,".556","12.3","74.8",".206",NA,"Toyota Center","494,312","15,447"
"32","","League Average","26.4","","","34","34","0.00","0.00","0.00","111.2","111.2","","98.3",".246",".399",".562",NA,".528","12.4","23.2",".190",NA,".528","12.4","76.8",".190",NA,"","572,440","16,722"
