"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"14",14,"New Orleans Pelicans",76,241,40,85.7,0.467,12.8,35.7,0.359,27.2,50,0.544,16.9,21.6,0.785,9.4,32.6,42,24.4,7.4,4.8,14,20.4,109.8
"15",15,"Chicago Bulls",77,240.6,41.1,87.5,0.47,11.5,31.7,0.362,29.6,55.8,0.532,17.5,22,0.794,9.4,34,43.4,24.6,7.1,5,13.1,18,111.2
"16",16,"Milwaukee Bucks",76,241,41.1,90.7,0.453,14.3,40.5,0.353,26.8,50.2,0.534,14.8,19.9,0.745,10,34.3,44.3,25.6,7.4,4.4,13,19.6,111.4
"17",17,"Washington Wizards",76,242,41.1,88.9,0.462,11.1,31.2,0.355,30,57.7,0.519,18.2,22.5,0.808,10.4,34.1,44.5,23.3,7.3,4.2,11.9,20.1,111.4
"18",18,"Oklahoma City Thunder",76,241.6,41.3,90.7,0.456,13.7,38.8,0.353,27.6,51.9,0.533,15.1,19.6,0.769,11.1,37.4,48.6,26.1,8.5,5.9,13.4,18,111.5
"19",19,"Orlando Magic",77,241.3,40.7,88.9,0.458,13.1,36,0.363,27.6,52.9,0.522,17.6,22.7,0.773,10.4,36.6,47,24.8,8,5.2,13.3,18.5,112.1
"20",20,"Detroit Pistons",77,241.3,40.4,85.8,0.471,11.8,32.5,0.365,28.6,53.3,0.536,19.4,25,0.776,10.3,35.8,46.1,25,7.4,5.2,14.7,19.8,112.1
"21",21,"Brooklyn Nets",77,241,40.8,90.1,0.453,12.5,36.1,0.346,28.4,54.1,0.525,18,22.5,0.798,11.3,33,44.3,24,7.9,4.9,13.5,19.7,112.2
"22",22,"Minnesota Timberwolves",77,241.3,39.8,87.3,0.456,13.1,37.8,0.347,26.6,49.5,0.538,19.7,25.2,0.783,11,34.9,45.9,25.9,7.3,4.9,16.3,20.8,112.4
"23",23,"Atlanta Hawks",77,240.3,41.9,88.9,0.471,12.8,35.2,0.364,29.1,53.7,0.541,15.8,19.8,0.795,10.3,33.5,43.8,25.7,7.1,4.5,12.8,20.4,112.4
"24",24,"San Antonio Spurs",76,241.6,42.7,91.3,0.468,11.9,33.2,0.359,30.8,58.1,0.53,15.9,20.8,0.769,11.4,35.4,46.9,23.9,7.3,5.1,13.9,18.8,113.3
"25",25,"Indiana Pacers",77,242.6,42.2,87.9,0.48,11.8,32.1,0.367,30.4,55.8,0.544,17.8,22.5,0.794,10.2,33,43.2,24.6,8,4.9,13.1,19.3,114
"26",26,"Charlotte Hornets",77,242.6,41.8,90.2,0.463,13.9,38.8,0.357,27.9,51.4,0.544,16.9,22.2,0.763,11.5,35.9,47.4,26.3,7.4,4.7,15,19.8,114.4
"27",27,"Los Angeles Lakers",76,243.6,42.3,90.5,0.467,12.7,35.9,0.352,29.6,54.5,0.543,17.4,23.4,0.742,11.2,35.6,46.8,25.9,8.3,4.1,14.1,19.7,114.6
"28",28,"Portland Trail Blazers",76,240.7,41.1,86.1,0.478,13.8,37.1,0.372,27.4,49,0.558,18.8,24.1,0.78,9.5,34.8,44.3,26.7,8,5,14,19.7,114.9
"29",29,"Sacramento Kings",77,241.6,43.5,90.6,0.48,12.8,34.7,0.369,30.7,55.9,0.549,16,20.6,0.778,10.4,35.3,45.8,25.2,8.1,4.8,13.5,20.1,115.8
"30",30,"Houston Rockets",77,241,43.4,90.1,0.482,12.7,36.3,0.349,30.7,53.8,0.571,18.3,23.5,0.778,11.2,34.6,45.8,25.6,9.5,5.7,14.1,22.2,117.7
"31",NA,"League Average",77,241.4,40.5,88.1,0.46,12.4,35.2,0.352,28.1,53,0.531,16.8,21.8,0.774,10.4,34.2,44.5,24.5,7.6,4.7,13.8,19.6,110.3
