"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"21",21,"Washington Wizards",48,242.1,40.5,89,0.455,10.9,31.1,0.349,29.6,57.9,0.512,18.2,22.7,0.802,10.3,34.3,44.6,22.9,7.6,4.2,12,20.4,110
"22",22,"Orlando Magic",48,240.5,40.5,88,0.46,12.8,35.4,0.36,27.7,52.6,0.528,16.9,21.9,0.77,10.4,36,46.4,24.6,7.9,5.5,13.5,18.4,110.6
"23",23,"San Antonio Spurs",48,241.6,42.2,91.6,0.461,11.7,33.3,0.353,30.5,58.3,0.523,14.8,19.6,0.752,11.5,35.8,47.4,23.8,7.3,5.4,14.1,18.3,110.9
"24",24,"Detroit Pistons",47,241.1,40.7,86,0.473,12.1,33.2,0.366,28.5,52.8,0.54,18.1,23.5,0.77,10,36.7,46.8,25.2,7.6,5.1,15.4,20.3,111.6
"25",25,"Atlanta Hawks",46,240,41.7,89.2,0.467,13.1,36.6,0.357,28.6,52.6,0.543,15.3,19.2,0.798,9.9,33.7,43.5,25.8,7.4,4.5,12.1,20.1,111.7
"26",26,"Portland Trail Blazers",47,240.5,40.9,86.5,0.473,13.5,36.5,0.37,27.4,50,0.548,16.6,21.9,0.756,9.3,34.2,43.4,25.6,7.6,4.5,13.6,19.9,111.9
"27",27,"Los Angeles Lakers",48,244.2,41,90.8,0.452,12.7,36.9,0.344,28.3,53.9,0.525,17.6,23.1,0.759,11.3,35.9,47.2,25.7,8.3,4.1,15,19.7,112.3
"28",28,"Charlotte Hornets",48,242.1,41.7,90,0.463,14.3,39.9,0.358,27.5,50.2,0.547,16.7,21.6,0.774,10.9,36.7,47.5,25.9,7.4,4.9,15.3,19.1,114.4
"29",29,"Sacramento Kings",49,241.5,43.2,91.9,0.47,12.2,34.1,0.357,31.1,57.8,0.537,16.2,20.9,0.774,11.5,35.2,46.7,24.6,7.8,5.3,13,19.2,114.8
"30",30,"Houston Rockets",48,240.5,42.7,90.6,0.472,13.2,38.1,0.347,29.5,52.4,0.563,18,22.9,0.784,11,34.5,45.6,25.3,9.7,5.9,13.8,22.2,116.7
"31",NA,"League Average",48,241.2,39.9,88.1,0.454,12.3,35.4,0.348,27.6,52.7,0.524,16.3,21.1,0.773,10.4,34.5,44.9,24,7.7,4.9,14,19.4,108.5
