"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"17",17,"Miami Heat",73,242.4,39.4,85.3,0.462,13.3,35.7,0.373,26.1,49.6,0.526,17.2,21.2,0.812,10.2,33.9,44.1,25.6,7.4,3.3,14.4,20.5,109.4
"18",18,"Philadelphia 76ers",72,241.7,39,84.5,0.462,11.3,31.4,0.359,27.8,53.1,0.523,19.4,23.7,0.82,8.5,33.8,42.2,23.2,7.5,5.3,12.3,19.5,108.7
"19",19,"Houston Rockets",73,241,39,86,0.454,13.2,38.3,0.346,25.8,47.7,0.54,17.4,24.5,0.71,9.5,32.6,42.1,23.3,7.2,4.6,16.6,20.4,108.7
"20",20,"Toronto Raptors",72,242.1,40.3,91.2,0.442,11.8,33.9,0.349,28.5,57.2,0.498,16.1,21.4,0.753,13.5,31.9,45.4,21.8,8.9,4.6,12.6,19.7,108.7
"21",21,"New Orleans Pelicans",72,241,40,88,0.455,10.8,32.4,0.332,29.3,55.5,0.527,17.8,22.6,0.785,11.8,33.9,45.6,25,8.1,4.1,14.3,20,108.5
"22",22,"Washington Wizards",71,242.1,40.2,86,0.468,10.4,30.8,0.339,29.8,55.2,0.54,17.4,22.2,0.785,9.1,34.1,43.2,24.6,6.4,5,13.1,19,108.3
"23",23,"Cleveland Cavaliers",72,240.7,39.6,84.8,0.468,11.5,32.8,0.352,28.1,52,0.541,16.6,21.8,0.76,10.3,34.2,44.5,25.3,7.1,4.3,14.6,17.2,107.4
"24",24,"Portland Trail Blazers",72,240.3,38.7,87.2,0.444,12.8,36.9,0.348,25.8,50.3,0.514,17,22.4,0.761,10.4,33.1,43.5,22.7,7.7,4.5,14.1,20.8,107.2
"25",25,"Los Angeles Clippers",74,241,39.7,87.4,0.454,12.3,33.9,0.364,27.3,53.5,0.51,15.1,19.2,0.788,9.1,34.9,44,23.7,7.4,4.8,13.8,18.6,106.8
"26",26,"Dallas Mavericks",73,241,39,85.5,0.457,12.7,37.1,0.343,26.3,48.4,0.544,15.9,20.8,0.767,9.4,33.7,43.1,23.2,6.9,4.1,12.5,19.9,106.7
"27",27,"New York Knicks",73,241.4,37.7,86.3,0.437,13,36.5,0.357,24.6,49.8,0.495,17.8,23.9,0.747,11.5,34.8,46.3,21.6,6.9,4.8,13.5,20.5,106.3
"28",28,"Detroit Pistons",73,241.4,38,88.5,0.429,11.2,34.3,0.326,26.8,54.2,0.494,17.3,22.2,0.778,11.1,32.2,43.2,23.1,7.6,4.7,14.4,22.1,104.4
"29",29,"Orlando Magic",74,241,38.1,87.9,0.433,12,36.4,0.329,26.1,51.5,0.506,15.9,20.2,0.79,9.1,35.1,44.2,23.4,6.8,4.6,14.6,19.8,104.1
"30",30,"Oklahoma City Thunder",73,241.4,38.1,89.3,0.426,11.9,37.5,0.318,26.2,51.8,0.505,15.2,19.9,0.763,10.4,35.4,45.8,21.8,7.7,4.7,13.7,18.3,103.3
"31",NA,"League Average",73,241.4,40.5,88.1,0.459,12.4,35.2,0.352,28.1,53,0.53,16.8,21.7,0.774,10.4,34.2,44.6,24.5,7.6,4.8,13.8,19.6,110.1
