"","Var.1","Var.2","Var.3","Var.4","Var.5","Var.6","Var.7","Var.8","Var.9","Var.10","Var.11","Var.12","Var.13","Var.14","Var.15","Var.16","Var.17","Var.18","Offense.Four.Factors","Offense.Four.Factors.1","Offense.Four.Factors.2","Offense.Four.Factors.3","Var.23","Defense.Four.Factors","Defense.Four.Factors.1","Defense.Four.Factors.2","Defense.Four.Factors.3","Var.28","Var.29","Var.30","Var.31"
"22","21","New York Knicks","26.3","27","38","29","36","-1.49","0.12","-1.37","109.3","110.9","-1.6","96.2",".269",".425",".547",NA,".511","12.3","24.7",".200",NA,".522","11.6","78.9",".199",NA,"Madison Square Garden (IV)","586,775","18,337"
"23","22","Los Angeles Lakers","30.5","28","36","28","36","-2.20","-0.30","-2.51","108.9","111.0","-2.1","100.1",".250",".387",".562",NA,".532","13.1","21.1",".182",NA,".531","12.7","75.9",".188",NA,"Crypto.com Arena","651,418","18,612"
"24","23","Indiana Pacers","26.5","22","44","28","38","-2.50","0.12","-2.38","111.3","113.8","-2.5","97.7",".242",".395",".558",NA,".525","12.8","25.1",".184",NA,".538","11.7","77.0",".205",NA,"Gainbridge Fieldhouse","467,118","14,155"
"25","24","Washington Wizards","26.0","29","34","26","37","-2.57","0.12","-2.45","110.6","113.3","-2.7","96.8",".251",".360",".565",NA,".529","12.2","21.2",".196",NA,".519","10.7","76.2",".207",NA,"Capital One Arena","511,343","15,040"
"26","25","Sacramento Kings","25.7","24","43","23","44","-5.16","0.14","-5.03","109.8","114.9","-5.1","99.9",".258",".377",".558",NA,".523","12.5","22.2",".197",NA,".548","11.7","76.2",".176",NA,"Golden 1 Center","464,553","13,663"
"27","26","Portland Trail Blazers","26.4","25","39","20","44","-6.00","0.86","-5.15","108.9","114.9","-6.0","98.3",".256",".434",".555",NA,".520","12.7","22.4",".195",NA,".554","12.5","78.4",".206",NA,"Moda Center","581,844","17,113"
"28","27","Oklahoma City Thunder","22.6","20","44","18","46","-7.19","0.37","-6.81","103.1","110.4","-7.3","98.4",".217",".415",".520",NA,".487","12.2","21.7",".166",NA,".525","12.1","76.3",".163",NA,"Paycom Center","452,031","14,126"
"29","28","Orlando Magic","23.4","16","49","17","48","-8.06","0.34","-7.72","104.2","112.3","-8.1","99.3",".225",".411",".537",NA,".502","13.2","19.9",".178",NA,".533","12.0","76.7",".194",NA,"Amway Center","432,200","14,903"
"30","29","Detroit Pistons","23.7","18","47","16","49","-8.94","0.46","-8.48","104.6","113.7","-9.1","98.3",".246",".386",".525",NA,".487","12.7","23.9",".191",NA,".544","13.4","75.4",".217",NA,"Little Caesars Arena","496,306","15,510"
"31","30","Houston Rockets","24.5","16","49","16","49","-9.35","0.55","-8.81","107.4","116.7","-9.3","100.8",".288",".452",".560",NA,".528","14.6","21.8",".204",NA,".556","12.4","74.9",".205",NA,"Toyota Center","461,197","15,373"
"32","","League Average","26.4","","","33","32","0.00","0.00","0.00","111.0","111.0","","98.2",".245",".399",".562",NA,".528","12.4","23.2",".189",NA,".528","12.4","76.8",".189",NA,"","541,176","16,686"
