"","Var.1","Var.2","Var.3","Var.4","Var.5","Var.6","Var.7","Var.8","Var.9","Var.10","Var.11","Var.12","Var.13","Var.14","Var.15","Var.16","Var.17","Var.18","Offense.Four.Factors","Offense.Four.Factors.1","Offense.Four.Factors.2","Offense.Four.Factors.3","Var.23","Defense.Four.Factors","Defense.Four.Factors.1","Defense.Four.Factors.2","Defense.Four.Factors.3","Var.28","Var.29","Var.30","Var.31"
"11","10","Denver Nuggets","27.6","34","25","34","25","2.36","0.09","2.45","112.8","110.4","+2.4","97.3",".221",".421",".580",NA,".549","13.2","21.6",".174",NA,".533","12.0","78.4",".179",NA,"Ball Arena","421,218","16,201"
"12","11","Chicago Bulls","26.3","39","21","34","26","2.28","-0.76","1.52","114.1","111.8","+2.3","98.5",".244",".342",".584",NA,".547","11.9","20.8",".199",NA,".532","11.9","78.5",".189",NA,"United Center","662,854","20,714"
"13","12","Philadelphia 76ers","26.6","36","23","33","26","2.05","-0.25","1.80","111.7","109.5","+2.2","96.0",".262",".363",".569",NA,".528","11.6","19.7",".213",NA,".515","12.2","76.4",".187",NA,"Wells Fargo Center","591,310","20,390"
"14","13","Toronto Raptors","24.6","32","26","31","27","1.19","0.20","1.39","111.9","110.6","+1.3","96.0",".229",".381",".542",NA,".510","11.4","27.8",".173",NA,".536","14.8","75.0",".200",NA,"Scotiabank Arena","311,611","10,745"
"15","14","Minnesota Timberwolves","24.1","32","29","32","29","0.98","0.14","1.12","112.0","111.1","+0.9","100.3",".241",".453",".558",NA,".525","12.5","25.2",".184",NA,".530","14.3","74.4",".227",NA,"Target Center","470,698","15,690"
"16","15","Atlanta Hawks","26.1","28","31","30","29","0.41","0.29","0.69","114.9","114.5","+0.4","97.6",".247",".380",".575",NA,".538","11.2","22.9",".199",NA,".540","11.2","77.6",".175",NA,"State Farm Arena","481,111","16,037"
"17","16","San Antonio Spurs","24.8","24","36","30","30","0.20","0.03","0.23","111.7","111.5","+0.2","99.9",".203",".336",".553",NA,".527","11.0","23.8",".152",NA,".529","12.2","75.0",".166",NA,"AT&T Center","423,439","14,601"
"18","17","Brooklyn Nets","29.1","31","29","29","31","-0.38","-0.17","-0.55","111.6","111.9","-0.3","98.9",".236",".359",".565",NA,".529","12.3","23.3",".190",NA,".518","11.6","75.7",".193",NA,"Barclays Center","497,492","17,155"
"19","18","Charlotte Hornets","25.6","30","31","30","31","-0.36","0.08","-0.28","111.9","112.3","-0.4","100.6",".231",".416",".560",NA,".532","11.7","23.3",".170",NA,".539","13.3","75.3",".188",NA,"Spectrum Center","493,914","17,032"
"20","19","Los Angeles Clippers","27.6","31","31","29","33","-0.77","0.38","-0.40","108.1","108.9","-0.8","98.5",".219",".390",".558",NA,".526","12.9","20.1",".171",NA,".510","12.4","74.4",".165",NA,"Crypto.com Arena","513,343","16,559"
"21","20","Los Angeles Lakers","30.6","27","32","27","32","-1.49","-0.39","-1.88","109.0","110.4","-1.4","100.1",".251",".386",".561",NA,".532","12.9","21.2",".181",NA,".526","12.7","76.1",".190",NA,"Crypto.com Arena","597,028","18,657"
"22","21","New York Knicks","26.4","25","35","27","33","-1.73","0.00","-1.73","108.8","110.6","-1.8","95.8",".263",".430",".545",NA,".509","12.4","24.7",".198",NA,".520","11.7","78.2",".189",NA,"Madison Square Garden (IV)","566,963","18,289"
"23","22","Indiana Pacers","26.7","20","41","25","36","-2.67","0.46","-2.21","111.0","113.7","-2.7","97.6",".237",".394",".556",NA,".524","12.7","25.0",".179",NA,".538","11.8","77.1",".206",NA,"Gainbridge Fieldhouse","450,246","14,070"
"24","23","Washington Wizards","26.0","27","32","24","35","-2.81","0.23","-2.58","110.1","113.0","-2.9","96.9",".253",".360",".562",NA,".525","12.2","21.3",".198",NA,".520","10.8","76.4",".203",NA,"Capital One Arena","469,357","15,141"
"25","24","New Orleans Pelicans","25.7","24","36","24","36","-2.90","0.46","-2.44","109.7","112.7","-3.0","96.7",".259",".375",".549",NA,".508","12.9","26.0",".206",NA,".540","12.3","78.3",".195",NA,"Smoothie King Center","464,717","15,491"
"26","25","Portland Trail Blazers","26.6","25","35","22","38","-4.42","0.70","-3.72","110.0","114.5","-4.5","98.0",".250",".436",".559",NA,".525","12.6","22.8",".191",NA,".552","12.4","78.7",".199",NA,"Moda Center","564,073","17,093"
"27","26","Sacramento Kings","25.6","22","39","21","40","-5.21","0.27","-4.94","109.7","114.9","-5.2","99.7",".251",".379",".557",NA,".522","12.6","22.4",".192",NA,".545","11.7","75.6",".175",NA,"Golden 1 Center","449,833","13,631"
"28","27","Oklahoma City Thunder","22.7","19","41","17","43","-6.68","0.32","-6.37","103.0","109.8","-6.8","98.1",".215",".416",".518",NA,".485","12.1","21.8",".164",NA,".521","12.1","76.2",".161",NA,"Paycom Center","407,827","14,063"
"29","28","Orlando Magic","23.5","14","47","15","46","-8.36","0.32","-8.04","104.3","112.7","-8.4","99.2",".226",".413",".538",NA,".502","13.3","20.0",".178",NA,".533","12.0","76.5",".193",NA,"Amway Center","407,965","15,110"
"30","29","Houston Rockets","24.6","15","44","14","45","-9.63","0.38","-9.25","107.3","116.8","-9.5","101.0",".290",".451",".560",NA,".528","14.9","22.1",".206",NA,".557","12.3","75.2",".205",NA,"Toyota Center","402,286","15,473"
"31","30","Detroit Pistons","23.6","14","45","13","46","-9.83","0.49","-9.34","103.5","113.5","-10.0","98.8",".247",".391",".523",NA,".483","12.9","23.0",".192",NA,".547","13.6","76.0",".216",NA,"Little Caesars Arena","444,998","15,345"
"32","","League Average","26.4","","","30","30","0.00","0.00","0.00","110.7","110.7","","98.1",".242",".400",".560",NA,".526","12.5","23.2",".187",NA,".526","12.5","76.8",".187",NA,"","498,039","16,620"
