"","Var.1","Var.2","Var.3","Var.4","Var.5","Var.6","Var.7","Var.8","Var.9","Var.10","Var.11","Var.12","Var.13","Var.14","Var.15","Var.16","Var.17","Var.18","Offense.Four.Factors","Offense.Four.Factors.1","Offense.Four.Factors.2","Offense.Four.Factors.3","Var.23","Defense.Four.Factors","Defense.Four.Factors.1","Defense.Four.Factors.2","Defense.Four.Factors.3","Var.28","Var.29","Var.30","Var.31"
"11","10","Denver Nuggets","27.6","37","26","37","26","2.84","-0.28","2.56","112.9","110.0","+2.9","97.6",".227",".424",".581",NA,".549","13.1","21.4",".179",NA,".531","12.1","78.5",".181",NA,"Ball Arena","472,159","16,281"
"12","11","Philadelphia 76ers","26.6","39","23","36","26","2.55","-0.26","2.29","112.4","109.7","+2.7","96.1",".271",".366",".574",NA,".531","11.6","19.4",".222",NA,".516","12.1","76.4",".190",NA,"Wells Fargo Center","634,034","20,453"
"13","12","Minnesota Timberwolves","24.1","35","29","36","28","1.83","0.18","2.01","112.7","110.9","+1.8","100.4",".241",".454",".563",NA,".531","12.5","24.9",".185",NA,".531","14.5","74.5",".229",NA,"Target Center","487,834","15,737"
"14","13","Chicago Bulls","26.3","39","25","35","29","1.66","-0.51","1.15","113.9","112.2","+1.7","98.6",".240",".338",".584",NA,".548","11.9","20.4",".195",NA,".533","11.9","78.2",".192",NA,"United Center","706,072","20,767"
"15","14","Toronto Raptors","24.6","34","29","34","29","1.13","-0.08","1.04","111.8","110.7","+1.1","96.2",".231",".377",".541",NA,".509","11.3","27.9",".174",NA,".535","14.6","75.2",".201",NA,"Scotiabank Arena","369,143","11,536"
"16","15","Atlanta Hawks","26.1","31","32","33","30","0.81","0.32","1.13","115.4","114.6","+0.8","97.5",".252",".382",".577",NA,".540","11.0","22.7",".203",NA,".542","11.3","77.6",".173",NA,"State Farm Arena","516,503","16,141"
"17","16","Los Angeles Clippers","27.6","34","31","32","33","-0.20","0.05","-0.15","108.5","108.7","-0.2","98.5",".219",".388",".559",NA,".527","13.0","20.5",".172",NA,".509","12.3","74.7",".164",NA,"Crypto.com Arena","532,411","16,638"
"18","17","San Antonio Spurs","24.8","24","39","31","32","-0.13","0.10","-0.03","111.7","111.9","-0.2","100.0",".203",".336",".554",NA,".528","11.1","23.7",".151",NA,".532","12.2","75.2",".170",NA,"AT&T Center","436,488","14,550"
"19","18","Charlotte Hornets","25.6","31","33","31","33","-0.41","0.02","-0.38","112.1","112.5","-0.4","100.5",".235",".416",".561",NA,".533","11.6","23.2",".172",NA,".539","13.2","75.1",".189",NA,"Spectrum Center","509,262","16,975"
"20","19","Brooklyn Nets","29.1","32","32","30","34","-0.98","0.03","-0.96","111.5","112.5","-1.0","98.9",".239",".359",".565",NA,".528","12.3","23.3",".192",NA,".521","11.7","75.6",".195",NA,"Barclays Center","532,336","17,172"
"21","20","New Orleans Pelicans","25.7","27","36","29","34","-1.30","0.42","-0.88","110.4","111.7","-1.3","96.9",".256",".373",".552",NA,".513","12.9","26.0",".203",NA,".535","12.5","78.0",".195",NA,"Smoothie King Center","496,385","15,512"
"22","21","New York Knicks","26.3","25","38","27","36","-2.16","0.22","-1.94","108.8","111.0","-2.2","96.1",".269",".426",".545",NA,".509","12.4","24.7",".200",NA,".522","11.6","78.6",".197",NA,"Madison Square Garden (IV)","586,775","18,337"
"23","22","Los Angeles Lakers","30.6","27","35","27","35","-2.29","-0.36","-2.65","108.7","111.0","-2.3","100.0",".251",".387",".561",NA,".532","13.0","20.9",".182",NA,".529","12.6","75.9",".190",NA,"Crypto.com Arena","632,421","18,601"
"24","23","Indiana Pacers","26.5","22","43","28","37","-2.38","0.12","-2.27","111.1","113.5","-2.4","97.7",".241",".395",".557",NA,".524","12.8","25.1",".182",NA,".537","11.8","76.9",".203",NA,"Gainbridge Fieldhouse","467,118","14,155"
"25","24","Washington Wizards","26.0","28","34","26","36","-2.77","0.17","-2.61","110.2","113.1","-2.9","96.7",".249",".358",".563",NA,".527","12.3","21.3",".195",NA,".518","10.7","76.1",".205",NA,"Capital One Arena","497,406","15,073"
"26","25","Sacramento Kings","25.7","24","41","23","42","-5.06","0.13","-4.93","109.7","114.7","-5.0","99.9",".256",".378",".557",NA,".522","12.5","22.4",".196",NA,".547","11.8","76.1",".175",NA,"Golden 1 Center","449,833","13,631"
"27","26","Portland Trail Blazers","26.5","25","37","21","41","-5.27","0.81","-4.46","109.3","114.6","-5.3","98.1",".252",".435",".556",NA,".522","12.7","22.5",".192",NA,".553","12.4","78.7",".202",NA,"Moda Center","581,844","17,113"
"28","27","Oklahoma City Thunder","22.6","20","43","18","45","-7.10","0.29","-6.81","103.1","110.2","-7.1","98.4",".217",".414",".520",NA,".487","12.3","21.6",".166",NA,".524","12.2","76.3",".163",NA,"Paycom Center","436,952","14,095"
"29","28","Orlando Magic","23.5","16","48","17","47","-7.75","0.25","-7.50","104.4","112.2","-7.8","99.2",".226",".411",".538",NA,".502","13.2","20.2",".178",NA,".532","12.1","76.6",".194",NA,"Amway Center","432,200","14,903"
"30","29","Detroit Pistons","23.7","17","47","15","49","-9.13","0.44","-8.68","104.5","113.7","-9.2","98.5",".246",".387",".525",NA,".486","12.7","23.8",".191",NA,".545","13.4","75.4",".218",NA,"Little Caesars Arena","481,364","15,528"
"31","30","Houston Rockets","24.6","15","48","15","48","-9.56","0.45","-9.10","107.2","116.7","-9.5","100.8",".287",".452",".559",NA,".528","14.7","21.8",".203",NA,".557","12.4","75.0",".206",NA,"Toyota Center","443,142","15,281"
"32","","League Average","26.4","","","32","32","0.00","0.00","0.00","110.9","110.9","","98.2",".244",".399",".561",NA,".527","12.5","23.2",".188",NA,".527","12.5","76.8",".188",NA,"","528,115","16,660"
