"","Var.1","Var.2","Var.3","Var.4","Var.5","Var.6","Var.7","Var.8","Var.9","Var.10","Var.11","Var.12","Var.13","Var.14","Var.15","Var.16","Var.17","Var.18","Offense.Four.Factors","Offense.Four.Factors.1","Offense.Four.Factors.2","Offense.Four.Factors.3","Var.23","Defense.Four.Factors","Defense.Four.Factors.1","Defense.Four.Factors.2","Defense.Four.Factors.3","Var.28","Var.29","Var.30","Var.31"
"21","20","New York Knicks","26.3","28","38","31","35","-1.02","0.19","-0.83","109.4","110.5","-1.1","96.1",".271",".424",".547",NA,".511","12.3","24.9",".202",NA,".519","11.5","78.8",".199",NA,"Madison Square Garden (IV)","586,775","18,337"
"22","21","New Orleans Pelicans","25.7","27","39","29","37","-1.77","0.45","-1.33","110.4","112.2","-1.8","97.1",".256",".372",".552",NA,".513","12.8","26.0",".202",NA,".537","12.5","77.9",".199",NA,"Smoothie King Center","512,018","15,516"
"23","22","Los Angeles Lakers","30.5","28","37","28","37","-2.31","-0.44","-2.74","108.9","111.2","-2.3","100.2",".251",".388",".562",NA,".533","13.1","21.1",".182",NA,".532","12.7","75.9",".188",NA,"Crypto.com Arena","651,418","18,612"
"24","23","Indiana Pacers","26.4","22","45","28","39","-2.51","0.19","-2.32","111.5","114.0","-2.5","97.7",".241",".394",".559",NA,".527","12.8","25.1",".183",NA,".538","11.6","76.9",".206",NA,"Gainbridge Fieldhouse","481,184","14,152"
"25","24","Washington Wizards","26.0","29","35","27","37","-2.63","0.13","-2.49","110.7","113.3","-2.6","96.8",".251",".359",".565",NA,".529","12.2","21.2",".196",NA,".520","10.7","76.3",".206",NA,"Capital One Arena","511,343","15,040"
"26","25","Sacramento Kings","25.7","24","44","23","45","-5.18","0.13","-5.05","109.6","114.8","-5.2","99.9",".257",".377",".557",NA,".522","12.6","22.1",".196",NA,".548","11.8","76.2",".177",NA,"Golden 1 Center","479,250","13,693"
"27","26","Portland Trail Blazers","26.3","25","40","20","45","-6.49","0.95","-5.54","108.6","115.2","-6.6","98.3",".256",".433",".553",NA,".518","12.7","22.3",".196",NA,".555","12.4","78.4",".207",NA,"Moda Center","581,844","17,113"
"28","27","Orlando Magic","23.4","17","50","18","49","-7.78","0.44","-7.33","104.2","112.0","-7.8","99.4",".228",".412",".537",NA,".501","13.2","19.8",".180",NA,".531","12.0","76.9",".193",NA,"Amway Center","446,224","14,874"
"29","28","Oklahoma City Thunder","22.6","20","46","17","49","-7.83","0.46","-7.38","103.2","111.1","-7.9","98.5",".218",".417",".522",NA,".489","12.3","21.5",".166",NA,".529","12.1","76.3",".164",NA,"Paycom Center","467,774","14,175"
"30","29","Houston Rockets","24.5","17","49","16","50","-9.08","0.47","-8.61","107.6","116.6","-9.0","100.8",".286",".451",".561",NA,".530","14.6","21.8",".204",NA,".556","12.4","74.9",".204",NA,"Toyota Center","479,252","15,460"
"31","30","Detroit Pistons","23.7","18","48","16","50","-8.89","0.51","-8.39","104.7","113.7","-9.0","98.3",".246",".386",".526",NA,".488","12.8","23.8",".191",NA,".544","13.4","75.5",".220",NA,"Little Caesars Arena","514,328","15,586"
"32","","League Average","26.4","","","33","33","0.00","0.00","0.00","111.0","111.0","","98.2",".245",".399",".562",NA,".528","12.4","23.2",".189",NA,".528","12.4","76.8",".189",NA,"","551,245","16,688"
