"","Var.1","Var.2","Var.3","Var.4","Var.5","Var.6","Var.7","X..of.FGA.by.Distance","X..of.FGA.by.Distance.1","X..of.FGA.by.Distance.2","X..of.FGA.by.Distance.3","X..of.FGA.by.Distance.4","X..of.FGA.by.Distance.5","Var.14","FG..by.Distance","FG..by.Distance.1","FG..by.Distance.2","FG..by.Distance.3","FG..by.Distance.4","FG..by.Distance.5","Var.21","X..of.FG.Ast.d","X..of.FG.Ast.d.1","Var.24","Dunks","Dunks.1","Var.27","Layups","Layups.1","Var.30","Corner","Corner.1","Var.33","Heaves","Heaves.1"
"15","14","Los Angeles Lakers","57","13905",".466","14.0",NA,".613",".286",".149",".086",".094",".387",NA,".539",".695",".406",".389",".409",".350",NA,".480",".841",NA,".064","287",NA,".306","891",NA,".219",".378",NA,"5","0"
"16","15","Memphis Grizzlies","58","13995",".459","12.9",NA,".652",".271",".231",".108",".043",".348",NA,".522",".668",".418",".437",".369",".341",NA,".499",".851",NA,".054","260",NA,".277","839",NA,".235",".372",NA,"7","0"
"17","16","Miami Heat","57","13805",".462","14.8",NA,".581",".227",".180",".109",".064",".419",NA,".524",".693",".408",".429",".408",".376",NA,".544",".866",NA,".049","210",NA,".243","676",NA,".303",".417",NA,"15","0"
"18","17","Milwaukee Bucks","57","13730",".460","15.3",NA,".559",".227",".161",".104",".066",".441",NA,".536",".707",".419",".445",".380",".363",NA,".451",".802",NA,".045","199",NA,".247","731",NA,".241",".391",NA,"7","0"
"19","18","Minnesota Timberwolves","57","13755",".449","14.5",NA,".550",".263",".177",".061",".049",".450",NA,".528",".664",".410",".404",".384",".352",NA,".509",".796",NA,".063","283",NA,".277","780",NA,".214",".367",NA,"14","0"
"20","19","New Orleans Pelicans","56","13490",".443","13.8",NA,".623",".271",".178",".092",".082",".377",NA,".514",".659",".409",".428",".359",".327",NA,".543",".882",NA,".055","243",NA,".296","758",NA,".241",".377",NA,"13","1"
"21","20","New York Knicks","57","13755",".434","14.7",NA,".574",".251",".157",".086",".080",".426",NA,".495",".647",".375",".385",".369",".353",NA,".453",".796",NA,".067","286",NA,".237","595",NA,".207",".376",NA,"6","0"
"22","21","Oklahoma City Thunder","56","13490",".417","14.4",NA,".577",".218",".239",".074",".046",".423",NA,".494",".622",".424",".414",".376",".312",NA,".455",".827",NA,".050","209",NA,".312","777",NA,".207",".360",NA,"5","0"
"23","22","Orlando Magic","58","13945",".433","14.4",NA,".588",".227",".225",".069",".066",".412",NA,".504",".652",".433",".432",".316",".331",NA,".500",".860",NA,".060","270",NA,".267","704",NA,".206",".374",NA,"9","0"
"24","23","Philadelphia 76ers","56","13540",".464","13.9",NA,".640",".236",".199",".126",".080",".360",NA,".525",".697",".420",".425",".437",".357",NA,".490",".835",NA,".047","202",NA,".251","680",NA,".236",".388",NA,"8","0"
"25","24","Phoenix Suns","56","13465",".481","14.2",NA,".648",".187",".222",".146",".094",".352",NA,".546",".702",".507",".482",".427",".361",NA,".548",".839",NA,".054","253",NA,".217","634",NA,".259",".395",NA,"9","0"
"26","25","Portland Trail Blazers","57","13705",".448","14.9",NA,".563",".255",".162",".069",".076",".437",NA,".520",".622",".445",".431",".423",".354",NA,".482",".782",NA,".043","186",NA,".267","712",NA,".211",".382",NA,"5","0"
"27","26","Sacramento Kings","58","13995",".458","13.9",NA,".620",".228",".220",".106",".066",".380",NA,".526",".701",".422",".418",".441",".346",NA,".493",".790",NA,".063","275",NA,".255","723",NA,".220",".383",NA,"12","1"
"28","27","San Antonio Spurs","57","13755",".466","13.2",NA,".661",".236",".229",".129",".067",".339",NA,".523",".663",".450",".458",".403",".356",NA,".550",".916",NA,".037","175",NA,".288","843",NA,".234",".378",NA,"5","1"
"29","28","Toronto Raptors","55","13325",".445","14.6",NA,".615",".217",".198",".104",".097",".385",NA,".500",".650",".436",".403",".401",".357",NA,".440",".793",NA,".057","242",NA,".241","638",NA,".222",".407",NA,"11","2"
"30","29","Utah Jazz","56","13440",".472","15.1",NA,".531",".202",".237",".066",".026",".469",NA,".570",".736",".487",".433",".392",".360",NA,".449",".722",NA,".070","301",NA,".251","697",NA,".236",".385",NA,"9","1"
"31","30","Washington Wizards","55","13300",".463","13.6",NA,".640",".229",".240",".104",".066",".360",NA,".542",".731",".446",".439",".398",".323",NA,".524",".838",NA,".063","267",NA,".295","801",NA,".253",".384",NA,"6","0"
"32","","League Average","57","13687",".456","14.4",NA,".599",".241",".192",".095",".072",".401",NA,".527",".679",".433",".427",".401",".349",NA,".509",".821",NA,".056","248",NA,".265","733",NA,".234",".379",NA,"10.2","0.3"
