"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"17",17,"Washington Wizards",81,241.9,41.2,88.9,0.463,11.4,31.8,0.359,29.8,57.1,0.522,18.1,22.4,0.808,10.2,33.9,44.2,23.5,7.3,4.1,11.8,19.9,111.9
"18",18,"Chicago Bulls",81,240.6,41.4,87.4,0.473,11.7,32,0.367,29.7,55.4,0.535,17.4,21.9,0.795,9.3,34,43.3,24.9,7.1,5,13.1,18.1,111.9
"19",19,"Brooklyn Nets",81,240.9,40.7,90,0.452,12.4,36.1,0.344,28.2,53.9,0.524,18.2,23.1,0.789,11.3,33,44.3,23.7,7.8,5,13.3,19.7,112
"20",20,"Orlando Magic",81,241.2,40.8,89,0.459,13.1,36.2,0.363,27.7,52.8,0.524,17.5,22.7,0.772,10.4,36.8,47.1,24.9,8,5.2,13.2,18.4,112.2
"21",21,"Atlanta Hawks",81,240.3,41.9,89,0.471,12.8,35.1,0.364,29.1,53.9,0.541,15.8,19.9,0.792,10.3,33.7,44,25.4,7.1,4.5,12.8,20.4,112.4
"22",22,"Detroit Pistons",81,241.2,40.6,86,0.472,11.9,32.6,0.364,28.7,53.3,0.538,19.5,25.1,0.775,10.3,36,46.3,25.1,7.3,5.2,14.6,19.8,112.5
"23",23,"San Antonio Spurs",80,241.6,42.5,91.4,0.466,12.1,33.6,0.359,30.5,57.8,0.528,15.9,20.7,0.767,11.4,35.4,46.8,23.9,7.4,5,13.8,18.9,113
"24",24,"Minnesota Timberwolves",81,241.2,40.2,87.4,0.46,13.1,37.5,0.349,27.1,49.9,0.543,19.7,25.3,0.78,11,34.9,45.9,26.3,7.2,4.9,16.2,20.9,113.2
"25",25,"Indiana Pacers",80,242.5,42.3,88,0.48,12.1,32.4,0.373,30.2,55.7,0.543,17.8,22.4,0.796,10.1,32.9,43,24.9,8.1,4.9,13.1,19.2,114.5
"26",26,"Los Angeles Lakers",81,243.4,42.5,90.4,0.47,12.6,35.7,0.352,29.9,54.8,0.547,17.3,23.1,0.747,11,35.6,46.6,26.2,8.3,4.1,14,19.9,114.8
"27",27,"Charlotte Hornets",81,242.5,42,90,0.466,14.1,38.9,0.362,27.9,51.2,0.545,16.9,22.1,0.765,11.3,35.7,47,26.5,7.5,4.6,15,19.7,115
"28",28,"Portland Trail Blazers",81,240.6,41.2,86,0.479,13.8,37.2,0.372,27.4,48.8,0.561,19,24.4,0.777,9.7,34.9,44.5,26.7,8.2,5,14,19.4,115.2
"29",29,"Sacramento Kings",80,241.6,43.5,90.5,0.48,12.9,34.7,0.371,30.6,55.8,0.548,16,20.7,0.777,10.5,35.3,45.7,25.3,8.2,4.8,13.5,20.2,115.8
"30",30,"Houston Rockets",81,240.9,43.4,90,0.483,12.7,36.1,0.351,30.7,53.8,0.571,18.5,23.7,0.782,11.1,34.5,45.6,25.6,9.5,5.8,14.1,22.1,118
"31",NA,"League Average",81,241.4,40.6,88.1,0.461,12.4,35.2,0.353,28.2,52.9,0.532,16.9,21.8,0.775,10.3,34.1,44.5,24.6,7.6,4.7,13.8,19.6,110.5
