"","Var.1","Var.2","Var.3","Var.4","Var.5","Var.6","Var.7","Var.8","Var.9","Var.10","Var.11","Var.12","Var.13","Var.14","Var.15","Var.16","Var.17","Var.18","Offense.Four.Factors","Offense.Four.Factors.1","Offense.Four.Factors.2","Offense.Four.Factors.3","Var.23","Defense.Four.Factors","Defense.Four.Factors.1","Defense.Four.Factors.2","Defense.Four.Factors.3","Var.28","Var.29","Var.30","Var.31"
"20","19","New York Knicks","26.5","23","26","23","26","-0.67","-0.28","-0.95","108.7","109.4","-0.7","95.0",".252",".428",".546",NA,".512","12.5","24.5",".189",NA,".517","12.0","78.5",".185",NA,"Madison Square Garden (IV)","474,065","18,233"
"21","20","Los Angeles Clippers","27.6","25","25","23","27","-0.96","-0.01","-0.97","107.1","108.0","-0.9","98.2",".222",".397",".553",NA,".519","13.1","20.2",".176",NA,".505","12.5","74.1",".162",NA,"Crypto.com Arena","440,293","16,307"
"22","21","Los Angeles Lakers","30.9","24","24","22","26","-1.10","-0.68","-1.79","108.8","109.9","-1.1","100.5",".244",".389",".562",NA,".532","13.1","20.9",".180",NA,".522","12.9","75.7",".193",NA,"Crypto.com Arena","504,991","18,703"
"23","22","Indiana Pacers","26.9","17","32","22","27","-1.61","0.79","-0.82","110.7","112.3","-1.6","97.1",".239",".403",".557",NA,".523","12.8","24.6",".185",NA,".531","12.1","77.2",".209",NA,"Gainbridge Fieldhouse","346,405","13,856"
"24","23","Washington Wizards","26.1","23","25","21","27","-2.10","0.14","-1.96","109.8","112.0","-2.2","97.4",".260",".361",".562",NA,".525","12.3","21.1",".202",NA,".516","10.8","77.4",".204",NA,"Capital One Arena","381,609","15,264"
"25","24","Portland Trail Blazers","27.0","20","28","18","30","-3.90","1.07","-2.83","110.5","114.4","-3.9","98.0",".257",".438",".562",NA,".527","12.6","22.7",".197",NA,".553","12.3","78.6",".192",NA,"Moda Center","455,315","16,864"
"26","25","New Orleans Pelicans","25.7","18","29","17","30","-4.15","0.46","-3.69","108.6","112.9","-4.3","96.9",".251",".377",".541",NA,".503","12.8","25.7",".196",NA,".542","12.2","78.7",".195",NA,"Smoothie King Center","337,761","15,353"
"27","26","Sacramento Kings","25.5","18","32","17","33","-5.24","0.17","-5.07","109.4","114.6","-5.2","99.7",".249",".379",".551",NA,".518","12.3","22.9",".188",NA,".538","11.4","74.8",".176",NA,"Golden 1 Center","381,792","13,635"
"28","27","Oklahoma City Thunder","22.7","14","33","13","34","-7.34","0.29","-7.05","102.5","110.0","-7.5","98.1",".216",".421",".515",NA,".481","12.0","21.5",".165",NA,".521","11.9","76.4",".162",NA,"Paycom Center","318,946","13,867"
"29","28","Houston Rockets","24.9","14","34","12","36","-8.42","0.14","-8.28","107.0","115.3","-8.3","101.0",".285",".446",".560",NA,".528","14.9","22.0",".204",NA,".545","12.0","75.2",".198",NA,"Toyota Center","324,046","15,431"
"30","29","Orlando Magic","23.6","9","40","12","37","-8.53","0.30","-8.24","103.3","112.0","-8.7","98.6",".226",".413",".531",NA,".496","13.3","20.4",".176",NA,".533","12.2","76.8",".194",NA,"Amway Center","317,156","15,103"
"31","30","Detroit Pistons","23.5","11","36","10","37","-9.55","0.46","-9.10","102.7","112.3","-9.6","98.9",".247",".403",".524",NA,".485","13.2","21.7",".192",NA,".543","13.7","76.2",".211",NA,"Little Caesars Arena","325,127","14,779"
"32","","League Average","26.4","","","24","24","0.00","0.00","0.00","110.1","110.1","","98.1",".240",".401",".558",NA,".524","12.6","23.1",".185",NA,".524","12.6","76.9",".185",NA,"","398,873","16,551"
