"","Var.1","Var.2","Var.3","Var.4","Var.5","Var.6","Var.7","Var.8","Var.9","Var.10","Var.11","Var.12","Var.13","Var.14","Var.15","Var.16","Var.17","Var.18","Offense.Four.Factors","Offense.Four.Factors.1","Offense.Four.Factors.2","Offense.Four.Factors.3","Var.23","Defense.Four.Factors","Defense.Four.Factors.1","Defense.Four.Factors.2","Defense.Four.Factors.3","Var.28","Var.29","Var.30","Var.31"
"13","12","Boston Celtics","26.1","23","24","26","21","1.53","0.21","1.74","109.6","108.0","+1.6","96.4",".241",".411",".556",NA,".516","12.7","23.4",".197",NA,".512","12.7","77.7",".185",NA,"TD Garden","459,744","18,390"
"14","13","Toronto Raptors","24.6","22","21","23","20","0.88","0.58","1.46","111.3","110.3","+1.0","95.8",".225",".381",".534",NA,".501","11.1","28.7",".171",NA,".531","14.7","74.9",".207",NA,"Scotiabank Arena","311,611","13,548"
"15","14","Denver Nuggets","27.6","23","21","23","21","0.93","0.41","1.34","110.9","109.9","+1.0","96.7",".209",".419",".569",NA,".540","12.7","20.5",".162",NA,".534","12.4","78.0",".173",NA,"Ball Arena","342,647","16,317"
"16","15","Minnesota Timberwolves","24.1","22","23","24","21","0.78","0.05","0.83","109.8","109.1","+0.7","99.9",".228",".457",".548",NA,".517","13.1","26.1",".172",NA,".524","14.8","75.1",".228",NA,"Target Center","345,362","15,698"
"17","16","Charlotte Hornets","25.8","26","20","24","22","0.37","-0.10","0.27","112.9","112.5","+0.4","100.6",".218",".414",".565",NA,".539","11.4","22.4",".161",NA,".541","13.4","75.3",".184",NA,"Spectrum Center","315,535","16,607"
"18","17","New York Knicks","26.5","22","24","22","24","-0.54","-0.56","-1.11","108.9","109.5","-0.6","95.1",".254",".426",".547",NA,".512","12.4","24.2",".192",NA,".515","11.7","78.4",".183",NA,"Madison Square Garden (IV)","454,253","18,170"
"19","18","San Antonio Spurs","25.0","17","29","22","24","-0.54","-0.12","-0.66","109.8","110.4","-0.6","99.9",".199",".333",".544",NA,".519","11.2","23.8",".146",NA,".527","12.3","75.4",".159",NA,"AT&T Center","326,601","14,200"
"20","19","Indiana Pacers","27.0","17","30","22","25","-0.91","0.91","-0.01","110.5","111.4","-0.9","96.9",".235",".401",".555",NA,".522","12.7","24.3",".182",NA,".528","12.2","77.3",".205",NA,"Gainbridge Fieldhouse","332,289","13,845"
"21","20","Los Angeles Clippers","27.7","23","24","22","25","-1.06","0.22","-0.85","106.9","107.9","-1.0","98.1",".214",".397",".552",NA,".520","13.2","20.2",".169",NA,".504","12.4","73.9",".156",NA,"Crypto.com Arena","440,293","16,307"
"22","21","Atlanta Hawks","26.1","20","25","21","24","-0.96","0.21","-0.75","114.3","115.3","-1.0","97.3",".251",".382",".573",NA,".535","11.3","23.0",".203",NA,".543","11.0","77.7",".171",NA,"State Farm Arena","353,136","16,052"
"23","22","Los Angeles Lakers","31.0","23","23","21","25","-1.24","-0.76","-2.00","108.8","110.0","-1.2","100.6",".244",".386",".562",NA,".532","13.1","21.1",".179",NA,".522","12.8","75.9",".193",NA,"Crypto.com Arena","504,991","18,703"
"24","23","Washington Wizards","26.1","23","23","21","25","-1.54","0.09","-1.46","110.3","111.9","-1.6","97.2",".257",".362",".564",NA,".528","12.3","21.3",".200",NA,".516","10.8","77.4",".203",NA,"Capital One Arena","351,694","15,291"
"25","24","Portland Trail Blazers","27.1","19","26","17","28","-3.87","1.06","-2.81","110.4","114.4","-4.0","97.8",".260",".438",".561",NA,".524","12.5","22.8",".201",NA,".553","12.3","78.7",".192",NA,"Moda Center","422,559","16,902"
"26","25","Sacramento Kings","25.5","18","30","18","30","-4.00","0.10","-3.90","110.1","114.1","-4.0","99.7",".252",".378",".556",NA,".523","12.4","22.9",".190",NA,".535","11.5","74.9",".179",NA,"Golden 1 Center","381,792","13,635"
"27","26","New Orleans Pelicans","25.7","17","28","16","29","-4.20","0.52","-3.69","108.2","112.5","-4.3","97.0",".247",".380",".540",NA,".502","12.9","25.6",".193",NA,".542","12.2","79.0",".191",NA,"Smoothie King Center","322,180","15,342"
"28","27","Oklahoma City Thunder","22.7","14","32","12","34","-7.48","0.32","-7.16","102.4","110.0","-7.6","98.0",".215",".419",".514",NA,".481","12.1","21.5",".165",NA,".521","11.8","76.4",".162",NA,"Paycom Center","304,568","13,844"
"29","28","Houston Rockets","24.9","14","33","13","34","-7.96","0.12","-7.84","107.1","115.0","-7.9","100.9",".285",".448",".561",NA,".530","14.9","21.7",".204",NA,".543","12.1","75.3",".202",NA,"Toyota Center","309,039","15,452"
"30","29","Orlando Magic","23.6","8","39","11","36","-9.11","0.29","-8.82","103.1","112.3","-9.2","98.6",".224",".415",".529",NA,".494","13.3","20.7",".174",NA,".534","12.0","76.8",".190",NA,"Amway Center","285,862","15,045"
"31","30","Detroit Pistons","23.5","11","34","10","35","-9.73","0.54","-9.20","102.5","112.3","-9.8","98.9",".250",".404",".522",NA,".483","13.2","21.9",".194",NA,".543","13.6","76.5",".209",NA,"Little Caesars Arena","309,104","14,719"
"32","","League Average","26.4","","","23","23","0.00","0.00","0.00","110.0","110.0","","98.1",".239",".402",".557",NA,".524","12.6","23.0",".184",NA,".524","12.6","77.0",".184",NA,"","380,736","16,578"
