"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"22",22,"Washington Wizards",53,241.9,39.8,86,0.462,9.9,30.9,0.322,29.8,55.1,0.541,17.3,22.2,0.779,9.2,35,44.1,23.9,6.1,4.9,13.3,18.7,106.8
"23",23,"Cleveland Cavaliers",55,240,39.5,85.1,0.464,11.8,33.4,0.352,27.7,51.6,0.537,15.7,20.9,0.751,10.4,35,45.4,25.3,7.2,4.3,14.9,16.9,106.5
"24",24,"Los Angeles Clippers",56,240.9,39.3,87.4,0.45,12.5,34.6,0.36,26.9,52.8,0.509,15.2,19.3,0.789,9,35,44,23.4,7.5,4.6,14.2,18.7,106.4
"25",25,"Dallas Mavericks",55,241.4,39.2,86.3,0.454,12.4,36.8,0.338,26.7,49.5,0.54,15.6,20.3,0.771,9.4,34.5,43.9,24,7.2,4.1,12.6,19.7,106.4
"26",26,"New Orleans Pelicans",54,240.9,38.6,87.2,0.443,10.7,32.7,0.328,27.9,54.5,0.512,17.9,22.6,0.792,11.5,33.7,45.2,24.8,7.7,4.2,14.4,19.6,105.9
"27",27,"New York Knicks",55,241.4,37.5,86.2,0.435,13,36.7,0.353,24.5,49.5,0.496,16.6,22.2,0.746,11.3,34.6,45.9,21.4,7,4.9,13.6,19.8,104.5
"28",28,"Orlando Magic",56,240.4,37.9,87.5,0.433,11.9,36,0.33,26,51.5,0.505,15.5,19.7,0.787,9.1,34.4,43.4,23.2,6.8,4.8,14.6,19.9,103.1
"29",29,"Detroit Pistons",54,240.9,37,88.2,0.42,11.1,34.9,0.318,25.9,53.3,0.486,17,21.9,0.776,10.6,32.1,42.7,22.4,7.8,4.8,14.6,21.6,102.1
"30",30,"Oklahoma City Thunder",54,240.9,37.2,89.1,0.418,11.9,37.8,0.314,25.3,51.3,0.494,14.6,19.1,0.765,10.6,35.4,46,21.2,7.5,4.5,13.7,18.1,100.9
"31",NA,"League Average",55,241.3,40.1,88.1,0.455,12.3,35.3,0.349,27.8,52.8,0.527,16.3,21.1,0.773,10.4,34.4,44.8,24.3,7.7,4.8,13.9,19.4,108.9
