"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"11",11,"Denver Nuggets",48,241,40.1,86.2,0.465,11.6,34.2,0.34,28.5,52,0.547,15.3,20.3,0.751,9.6,33.6,43.2,24.4,7.5,4.8,13.4,19.5,107
"12",12,"Utah Jazz",50,240,40.8,90.5,0.451,11.7,34.4,0.342,29.1,56.2,0.518,14,18.7,0.751,10,32.2,42.2,23,7.5,4.3,11.9,20.4,107.4
"13",13,"Oklahoma City Thunder",48,240.5,40,89.7,0.446,13.5,38.6,0.349,26.5,51,0.519,14.5,19.5,0.745,11.1,37.9,49,25.3,7.9,6.3,13.4,17.5,108
"14",14,"Milwaukee Bucks",51,241,39.7,90.3,0.44,14,41.4,0.338,25.7,48.9,0.526,15,19.9,0.753,10.6,34.7,45.2,24.6,7.5,4.5,13.7,19.3,108.3
"15",15,"Memphis Grizzlies",51,241,39.7,87.7,0.453,12.6,35.3,0.359,27.1,52.5,0.516,16.4,20.9,0.783,9.8,33.1,42.9,25.1,7.4,6.3,15.4,19,108.5
"16",16,"Chicago Bulls",48,240,40.3,87,0.463,11.5,31.9,0.361,28.8,55.1,0.522,16.9,21.3,0.795,9.6,34.4,44,24.4,7.5,5.3,13.9,17.9,109
"17",17,"New Orleans Pelicans",48,241,40.1,85.9,0.467,12.9,35,0.369,27.2,50.9,0.534,16.9,21.3,0.79,9.2,33.8,43,24.1,7.6,5,13.4,20.1,110
"18",18,"Washington Wizards",48,242.1,40.5,89,0.455,10.9,31.1,0.349,29.6,57.9,0.512,18.2,22.7,0.802,10.3,34.3,44.6,22.9,7.6,4.2,12,20.4,110
"19",19,"Brooklyn Nets",48,241,40.3,91.3,0.441,11.9,36.3,0.329,28.3,54.9,0.516,17.6,22.1,0.798,11.2,33.1,44.3,23.1,7.8,5.1,12.9,19.4,110
"20",20,"Indiana Pacers",50,243,40.6,86.9,0.467,11,31.1,0.355,29.6,55.8,0.53,18,22.6,0.796,9.9,33.1,43,22.8,8,4.8,13.3,19.5,110.2
"21",21,"Orlando Magic",50,240.5,40.2,87.8,0.458,12.7,35.1,0.363,27.5,52.7,0.522,17.3,22.3,0.773,10.4,35.9,46.3,24.5,7.9,5.5,13.5,18.5,110.4
"22",22,"Minnesota Timberwolves",49,241.5,39,86.1,0.453,13.1,37.7,0.348,25.9,48.4,0.535,19.5,25.2,0.774,11.1,35.2,46.3,25.6,7.6,5.1,16.8,20.6,110.7
"23",23,"Atlanta Hawks",48,240,41.4,89.2,0.464,12.9,36.6,0.352,28.4,52.6,0.541,15.5,19.4,0.801,10,33.7,43.7,25.5,7.3,4.6,12.2,20.2,111.1
"24",24,"San Antonio Spurs",50,241.5,42.4,91.5,0.463,11.6,33,0.35,30.8,58.5,0.527,15,19.9,0.754,11.4,35.7,47.1,23.7,7.3,5.4,13.9,18.3,111.3
"25",25,"Detroit Pistons",48,241,40.7,86,0.473,12.1,33.1,0.367,28.5,52.9,0.539,18.3,23.6,0.775,10,36.8,46.8,25.3,7.6,5.1,15.4,20.3,111.8
"26",26,"Los Angeles Lakers",50,244,41.1,90.5,0.454,12.7,36.9,0.344,28.4,53.6,0.529,17.5,23.1,0.756,11.1,36,47.1,25.7,8.2,4.1,15,19.7,112.3
"27",27,"Portland Trail Blazers",49,240.5,41,86.4,0.475,13.5,36.6,0.369,27.5,49.8,0.552,16.8,22.2,0.757,9.1,34.2,43.3,25.8,7.5,4.5,13.7,20,112.3
"28",28,"Charlotte Hornets",50,242,41.7,90.1,0.463,14.2,39.7,0.357,27.5,50.3,0.546,17.1,22.1,0.774,11,36.3,47.3,25.9,7.5,4.8,15.3,19.5,114.6
"29",29,"Sacramento Kings",50,241.5,43.3,91.8,0.472,12.2,34.1,0.356,31.2,57.7,0.54,16.1,20.8,0.774,11.4,35.4,46.7,24.7,7.8,5.2,13,19.1,114.9
"30",30,"Houston Rockets",49,240.5,42.8,90.4,0.473,13.3,38.2,0.349,29.5,52.2,0.565,17.9,22.9,0.784,10.9,34.4,45.3,25.2,9.7,5.8,13.8,22.2,116.8
"31",NA,"League Average",49,241.2,40,88,0.454,12.3,35.4,0.348,27.7,52.7,0.525,16.4,21.2,0.773,10.3,34.4,44.8,24.1,7.7,4.8,14,19.4,108.7
