"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"18",18,"Washington Wizards",59,242.5,40.9,89,0.459,10.8,30.8,0.352,30,58.2,0.516,18.1,22.7,0.797,10.7,34.2,44.9,23.4,7.4,4.2,12,20.2,110.6
"19",19,"Brooklyn Nets",60,240.8,40.8,90.5,0.451,12.1,36.3,0.335,28.6,54.2,0.528,17.4,21.7,0.802,11.1,33.7,44.8,23.7,7.8,5.2,13.1,19.3,111.1
"20",20,"Atlanta Hawks",59,240,41.5,89,0.467,13.1,36.2,0.361,28.5,52.8,0.539,15.6,19.5,0.8,9.9,33.7,43.6,25.6,7.3,4.6,12.3,20.1,111.8
"21",21,"Orlando Magic",61,240.4,40.9,88.9,0.461,13,35.7,0.364,28,53.2,0.525,17.1,22.2,0.772,10.6,36.2,46.9,24.8,8,5.2,13.4,18.4,111.9
"22",22,"Minnesota Timberwolves",61,241.6,39.7,87.1,0.455,13,37.2,0.349,26.7,49.9,0.535,19.8,25.4,0.778,11.3,35.3,46.6,26,7.4,5.1,16.4,20.7,112.1
"23",23,"Indiana Pacers",61,242.9,41.4,87.5,0.473,11.4,31.4,0.362,30,56.1,0.535,18,22.7,0.794,9.9,33.3,43.3,23.5,7.9,4.8,13,19.5,112.2
"24",24,"Los Angeles Lakers",59,243.8,41.3,90.4,0.457,12.5,36.4,0.344,28.7,53.9,0.532,17.2,23.1,0.746,11.1,36,47.1,25.7,8.3,4.1,14.6,20.1,112.3
"25",25,"Portland Trail Blazers",60,240.4,40.8,86.2,0.473,13.7,36.9,0.371,27.1,49.4,0.548,17.1,22.5,0.761,9.1,34.6,43.7,26,7.6,4.7,13.6,19.8,112.4
"26",26,"San Antonio Spurs",60,242.1,42.7,91.8,0.465,11.7,33,0.355,31,58.8,0.528,15.2,19.9,0.764,11.4,35.4,46.9,24.1,7.4,5.2,13.9,18.4,112.4
"27",27,"Detroit Pistons",59,240.8,40.8,85.8,0.475,12.4,33.1,0.374,28.4,52.8,0.538,18.5,24,0.771,10.1,36.6,46.7,25.5,7.6,5.2,15.2,20,112.4
"28",28,"Charlotte Hornets",61,242.9,41.8,90.3,0.462,13.9,39,0.355,27.9,51.3,0.543,17,22.4,0.759,11.2,36.6,47.7,26.1,7.6,4.9,15.4,19.6,114.4
"29",29,"Sacramento Kings",61,241.2,43.4,91,0.476,12.4,34.2,0.363,31,56.8,0.545,16,20.6,0.776,10.8,35,45.8,25,8,5.1,13.2,19.2,115.1
"30",30,"Houston Rockets",59,240.4,43.3,89.5,0.484,13.2,37.2,0.356,30.1,52.3,0.574,18.4,23.4,0.784,10.7,34.5,45.2,25.6,9.7,5.8,14.1,22.5,118.2
"31",NA,"League Average",60,241.4,40.3,88.2,0.457,12.3,35.3,0.349,27.9,52.9,0.528,16.5,21.3,0.772,10.4,34.4,44.8,24.3,7.6,4.8,13.9,19.5,109.3
